N,P,K,temperature,humidity,ph,rainfall,label
6.921407384,146.3307975,194.8656543,23.67235993,93.54554576,6.014512736,107.3716846,apple
34.31761955,129.5880209,207.8655696,21.74725471,94.82458268,5.834045926,104.2182232,apple
28.17769409,129.3847011,194.8883561,23.18347874,89.00082099,5.683832271,125.3094851,apple
1.981233779,148.803364,197.4274487,23.36421577,91.64147199,5.941104362,105.883715,apple
34.30585561,134.7705402,199.5251554,21.55014518,97.19673392,5.633561124,109.4399257,apple
29.98532216,145.4143327,194.1942175,22.43390836,93.61871081,5.587967124,117.4526019,apple
31.89234596,138.1624367,212.2961787,21.90967153,92.53358134,5.882240632,107.1311901,apple
13.61525762,147.9408588,195.1816094,22.761662,98.4692067,6.283378897,110.0593566,apple
25.62343311,144.8033509,188.8004119,22.09899973,87.11278931,6.298334105,111.9881985,apple
9.288842242,142.5448596,203.8783532,21.85086276,91.76345908,5.706454397,99.47144741,apple
5.883740263,140.8461849,207.2750824,20.10301608,87.83549516,5.329742468,102.6211354,apple
38.27001475,123.9792777,196.0909309,24.01430823,94.25566597,5.495153597,111.4292131,apple
1.986153315,125.6762854,198.6613563,23.31664676,98.871241,5.611798308,108.066744,apple
10.46340915,139.2532063,188.5521786,23.67148596,91.97459028,5.798338846,117.1701752,apple
10.27053599,135.7924018,201.2799058,21.42362635,90.40762782,6.363699196,104.0607925,apple
23.37822456,144.6462995,210.3989997,21.73717973,90.09832607,5.555282141,102.6076811,apple
24.1092314,138.8802056,199.6494572,22.652806,87.60006572,5.640309528,122.1782692,apple
17.62831072,127.7585995,203.7538881,22.38959442,92.4017926,6.311946708,121.5743938,apple
12.70866924,122.8958328,204.8948765,22.23192741,92.23519705,6.231284353,121.2419942,apple
24.91964036,124.5617058,192.9927998,22.64379585,90.0794052,5.741188883,108.1170151,apple
29.36178993,119.8788579,197.5370659,22.47328045,90.32614419,6.404311041,119.665022,apple
27.10180076,123.5844017,209.9103052,23.06482879,90.54556998,6.147482713,115.3157483,apple
21.16461105,130.6907267,190.7856114,24.16215319,94.67470421,5.819726904,129.1175649,apple
20.74617976,129.3910284,192.4615549,24.23577713,90.4691903,6.014633701,106.7444659,apple
4.840082282,147.7169633,199.1990866,20.46492339,91.38050452,6.225129505,98.87222682,apple
2.014535958,127.0498661,201.7969213,22.17106848,93.40626504,5.45636517,126.3212462,apple
14.38368974,139.0011853,201.220658,24.4606807,92.61851918,5.795507582,117.8634451,apple
31.9322738,123.6121784,190.8499058,21.62879792,96.73459896,5.378661311,123.7281402,apple
25.31026182,138.3010189,203.8647737,22.78953602,97.16757462,6.002163131,101.3540779,apple
15.29955457,138.2627056,200.9776888,24.37642204,94.15313336,5.56547818,120.0553331,apple
18.4206425,125.2020174,201.4397479,22.7922931,86.32478084,5.616590018,116.4976925,apple
9.738478213,120.5950057,202.9205828,21.263606,90.75468567,5.733931027,115.3739073,apple
19.00701924,142.7850963,209.5956164,22.44565685,92.44410676,5.952702309,109.744006,apple
27.7499753,128.9929332,205.9090918,23.70035005,92.77615283,5.748487089,113.9315408,apple
28.22654333,137.1710771,192.8472297,22.56389705,92.74268507,6.085645921,112.5726709,apple
2.014486187,135.9832907,204.6372775,23.18077785,91.61881833,6.211399472,119.6903465,apple
2.060604031,142.8846133,189.6386098,23.15273951,92.14271396,5.800137252,107.1006187,apple
28.05750202,139.4960737,206.5185206,22.65908259,90.43372459,5.948694166,101.9794272,apple
28.74016747,133.1148263,209.2492792,22.42532369,93.41595868,6.326722295,102.0566131,apple
31.65599008,141.3411639,197.5463686,23.87030955,88.89609454,6.643660744,112.1159259,apple
27.80996983,135.5995007,214.5552414,24.45668788,96.95076339,6.058921067,111.9554269,apple
26.25531289,120.0494016,196.3184435,22.4608064,90.21368515,5.658871464,122.8947888,apple
41.89558029,134.3617799,194.1352673,22.59075828,91.92276329,6.014746503,120.2717494,apple
6.134825031,119.8132704,202.7765454,22.06969017,98.04050741,5.834303141,105.3920187,apple
33.88962879,143.1316777,198.9013748,22.19698469,93.62259547,5.485318685,106.7790205,apple
17.74028521,138.5570407,190.8807259,23.24466037,89.72161196,5.98564389,100.0803689,apple
33.11025839,130.6289188,201.1160067,21.00541459,90.18911033,6.199103634,109.7156579,apple
15.91458629,149.3979756,201.2157579,21.85040151,96.82550339,5.843566296,111.7309297,apple
26.88494591,117.4859755,207.8516078,21.8961789,91.19841836,6.349491188,114.9032756,apple
27.84428298,138.3063295,205.8483523,23.54509243,95.25960057,6.297401974,112.5131615,apple
3.105696364,136.0051161,194.9690234,22.98158977,87.95566021,5.943341466,111.3845381,apple
14.49255606,127.622331,200.451969,23.56678345,89.20812404,6.065309963,110.1095329,apple
5.105157159,137.434087,204.4112466,22.11715135,88.47359536,6.328976448,106.3363312,apple
9.9432717,129.2507204,199.8852627,20.60840642,96.24016536,6.270795482,102.2821336,apple
7.168564517,135.905605,195.9260301,24.97352187,96.9645944,5.758373387,108.7065374,apple
2.090465864,128.4906166,194.2864928,22.68480087,92.94759796,5.689829151,123.4814844,apple
28.24786322,135.1030734,188.5219262,21.22467604,90.70499329,5.752978615,127.1698937,apple
28.7275784,130.3787478,190.9514508,23.42969408,94.66014636,5.414145467,124.009224,apple
30.39949678,131.766235,198.2695261,24.20601301,86.08044565,6.138262415,107.8306869,apple
14.22248974,134.8933931,199.7533329,22.7334911,94.55600986,6.122831674,127.6067272,apple
17.94833627,123.2334708,210.4479548,22.68272261,94.4432191,5.932840316,103.3444646,apple
34.43692108,145.4795709,210.2286078,21.60403802,92.73091438,5.71085062,120.1298663,apple
39.60379854,145.7172641,193.2638004,22.37441953,89.95472586,6.103751177,102.3531589,apple
8.678589487,148.7222697,194.6409356,23.31191891,95.3628971,5.783384333,119.4929016,apple
38.02333853,132.8267336,212.3756979,24.28618787,95.07627165,5.734529116,97.19603524,apple
28.66311424,130.3864411,188.1176552,23.10608774,95.83406584,6.151124203,112.9324708,apple
36.14635831,135.9547668,212.4882045,21.41272438,89.88745088,6.111484538,122.7036169,apple
12.49762485,126.6217945,197.1691138,22.37013045,89.73977936,6.186315328,119.7468387,apple
0.962695621,129.3032214,202.6369853,22.24849515,89.80525991,5.360246474,114.2443792,apple
0,140.5669238,208.6763051,21.04079622,91.45498904,5.604880209,112.2966433,apple
31.24927577,116.8669445,191.5463221,23.26950531,93.29538583,5.601958102,112.9425955,apple
33.48532286,132.9488098,197.2223993,23.30053145,90.62512237,5.767591716,103.0521262,apple
29.70238051,134.4465921,198.4494979,23.43483354,89.97215657,5.423239893,116.4492138,apple
31.56690161,139.1473243,203.9176452,21.94338776,93.59882606,6.372109434,128.6264207,apple
13.86747924,136.691844,197.2338536,22.48674045,93.32907491,6.191404996,112.9803381,apple
35.57283798,140.5836329,198.4503774,22.85611237,93.98537053,5.982077825,107.5990159,apple
41.31159941,119.7087864,191.7830999,24.39374348,94.76470036,6.125374619,117.4864934,apple
24.12100775,135.5091918,197.7428955,23.19673189,87.85202241,5.537962537,98.4865168,apple
29.6246865,133.0833347,198.9214523,22.88463536,89.86881881,6.202285832,124.9577725,apple
36.62897351,149.0649952,188.3866476,22.6591306,94.31120139,6.219408954,109.9438839,apple
9.77138717,138.8002648,191.6520106,21.92739899,93.57432872,6.110170657,122.4614438,apple
22.83272677,29.18586242,11.45754501,16.18445458,91.27798676,6.605922553,123.1540878,orange
35.29122402,6.197422833,13.45728768,25.73553025,95.7426218,7.768469908,106.2215881,orange
27.99324296,12.45949463,6.199135614,13.45010041,89.01409684,7.341385644,113.070459,orange
7.062108528,15.43716421,8.9709621,19.3033303,95.88534709,8.001544687,115.4466834,orange
20.6623003,7.322223129,9.143201061,30.06880154,91.88719874,7.055119695,112.9391578,orange
25.52249113,26.86118272,10.37819891,29.01245193,88.88465544,5.840015281,111.2755375,orange
4.864999282,22.75751425,15.29441252,26.80000234,89.38637836,7.58025887,114.7700562,orange
0,17.90407848,13.56353284,30.28912417,88.51722903,7.521959811,118.3244923,orange
37.72055433,24.42654987,14.1661758,31.97424128,88.34146482,6.914420741,103.1393782,orange
13.57245497,24.06080002,6.284769702,24.00684103,89.3329699,7.682964024,106.6143956,orange
20.80147694,17.72933435,14.56195419,24.66812402,95.05591615,7.719345165,122.2785272,orange
32.86092319,12.46773595,8.046794865,24.16739652,86.31279186,7.138194941,120.457898,orange
6.297666109,8.852953651,11.65374147,30.69379662,90.68810119,7.285926691,104.5109106,orange
18.61015668,7.205252073,9.698486402,14.98751034,89.65668379,6.289638739,101.6894517,orange
23.70320982,17.24239988,5.880221686,27.44271673,93.71694383,6.249943357,114.8921349,orange
9.189686602,11.0024254,8.006252168,25.73980142,95.69813969,6.661756076,111.8950026,orange
31.53944372,8.097709108,7.239847551,33.56209309,91.0923612,7.068399985,105.6841571,orange
22.18901132,16.59591543,5.088428496,24.66020918,93.46933586,6.761671785,100.568686,orange
12.78277445,5.225896694,7.981170098,24.57941578,92.74659485,7.790671187,109.0315242,orange
15.64732557,7.985102433,9.354060269,23.43871237,89.64654282,7.596488818,114.3523733,orange
4.029480567,13.5091285,6.097282617,15.657416,98.70555056,7.204774136,103.4287811,orange
0,23.91171998,14.13120481,18.84373794,87.99142975,6.615762704,114.3704789,orange
8.189411205,6.677990088,10.12865534,27.03122744,90.99567322,7.209902342,104.6019349,orange
4.053065482,23.51057691,5.23933239,23.71573423,94.62788224,7.407465998,114.9501829,orange
33.84862784,13.61840101,8.245276675,21.39458721,95.4267232,7.882669456,112.7882405,orange
29.25274948,6.911930417,15.11478567,31.68081589,95.4701349,7.967818561,113.1828095,orange
20.76251399,29.61667704,12.47210777,22.88139779,92.98003928,6.22347404,114.3223863,orange
11.17571986,14.34529617,5.162942245,12.05042583,99.17368237,7.253214327,120.1689506,orange
9.2014864,7.654153719,15.61950881,15.03673612,96.21954148,7.765029832,114.0750405,orange
4.984698529,18.71673746,13.88735487,33.56000277,97.04815114,7.525759466,124.778424,orange
30.36204528,25.17111459,13.52160526,31.01443576,86.78315249,7.451651876,115.9398905,orange
34.01390623,12.14797778,15.59178549,31.29357564,88.73280929,6.072321368,111.7110115,orange
8.136535023,16.2958974,5.889102898,11.98738481,93.58863504,7.046731558,107.068356,orange
14.74916097,14.02428144,7.94360839,9.5884901,88.63208759,6.161330471,122.6333439,orange
15.79012396,6.835082588,7.781795987,23.59517926,92.58368691,6.107049003,113.4620539,orange
0,11.43409488,7.09104475,20.01454471,90.27047866,7.197951293,120.2224959,orange
4.783044579,25.6565828,5.984319877,31.87120243,90.40922355,5.947791386,107.3358881,orange
5.884633013,7.854605812,10.79024965,25.20538666,89.93964069,6.791974025,117.7023482,orange
10.1604688,4.953502531,5.009035293,21.76165912,95.18890623,7.807047516,115.113945,orange
1.009976353,16.27443107,6.113475963,10.7677984,88.75118583,7.14988016,119.3217825,orange
1.025333864,29.92888057,10.11612222,12.16196717,90.86526683,6.984571407,105.1294681,orange
0,23.95661837,15.19901825,22.48477653,89.72728413,7.442920494,108.6856906,orange
23.90027886,27.05741298,8.744228896,18.87436648,94.01294592,5.969543327,123.8813416,orange
36.89490377,10.54898716,12.39778414,18.19812658,92.008915,7.543436753,108.2545753,orange
41.39469221,21.14937282,8.134982187,36.06473899,93.94997094,7.413439793,100.6036892,orange
41.09951148,22.9208671,5.82957484,24.78646739,94.37667891,6.786134703,118.1903664,orange
33.22580122,18.18031476,13.28197605,14.00723805,91.63057788,6.051732013,102.6032385,orange
9.376791553,9.714948414,9.653527846,22.11379412,91.55623367,5.99361502,100.7155096,orange
13.37328443,16.73322248,8.161602501,33.28222889,94.58460924,7.196891191,100.3534032,orange
14.91549241,9.142213642,11.1737869,11.91347553,90.54949097,7.704786472,108.0953378,orange
30.36121888,10.59823,5.103650449,23.47275629,96.10384396,8.019307935,109.6123548,orange
0.964524565,14.28220633,8.752759726,30.12910657,98.62129164,7.479533506,118.6918453,orange
18.2845207,5.242530974,11.25758131,20.38616531,93.63130534,6.433073818,98.84950388,orange
14.23344652,21.78756151,9.234106891,17.02889114,95.26570061,6.695501567,112.5279474,orange
32.76536007,15.64953935,7.005151913,15.48737066,94.38076241,7.635241627,111.4351877,orange
3.899655548,5.999297926,6.950585744,23.36654144,87.27873607,6.79002713,115.8378288,orange
17.25149589,16.78033629,14.0478917,17.05755263,94.71123677,6.405243852,106.5551258,orange
11.7325049,19.93212692,10.34175101,25.03199008,94.1010928,6.359367888,104.3748612,orange
34.51869988,27.62103847,8.013497813,31.82138759,89.54186639,6.467361478,108.817548,orange
39.83509852,26.61064462,10.30375664,30.87312627,92.67620823,7.346924113,112.8843811,orange
31.69730435,24.61582063,11.70409597,18.71587954,86.89984881,7.19749556,112.5916182,orange
12.3512416,5.888472598,7.833565855,31.53807966,88.91768233,6.481932005,111.8577857,orange
11.94154098,28.17769159,13.50736795,21.91414392,89.37152203,7.619421692,115.1717129,orange
25.75536586,11.18796803,10.88874457,14.1206699,88.58671214,7.517844415,101.6596947,orange
18.19209846,24.37958979,15.66621125,20.25979874,94.04359698,6.795406115,110.5220243,orange
39.88207272,21.66541526,9.413229095,12.71458841,97.46075072,6.095801427,105.9430205,orange
16.78821148,27.96076153,13.1274042,31.63699681,95.03420992,5.936346516,122.9635015,orange
36.5749353,28.44781567,12.93204964,20.62455535,92.86765751,7.771306845,111.4019135,orange
35.53489059,22.16035725,12.24737037,33.04280398,87.79548725,6.197931583,108.3229241,orange
40.18666791,9.128850796,14.95393385,24.30783193,90.30410674,8.001223987,116.1883924,orange
31.16765527,5.111782571,14.13022452,17.61608384,94.70450038,6.309849028,105.7632171,orange
17.86042068,11.74640524,8.260801341,12.59321064,88.06309911,6.405918699,121.9085407,orange
19.43974681,20.50051744,10.05725446,12.35864153,90.56728739,7.064296487,106.4110082,orange
4.905569712,7.780693267,5.094953021,11.49289727,94.84768081,6.718224569,117.3765237,orange
19.92703745,8.184788569,12.38898471,24.63076117,99.54530236,7.426712797,119.3117914,orange
24.17891723,20.53804879,10.86883187,32.33192087,85.67918538,6.637213393,102.4148333,orange
13.66491544,19.04186708,14.31264436,18.48009953,94.39151874,6.724612091,105.0200297,orange
35.54270216,18.51144171,12.11744187,10.04807391,93.17447891,7.533388985,107.1158031,orange
26.15005392,14.53478156,5.806123368,17.15052481,93.09788713,6.870682431,109.5602255,orange
12.70882904,21.83762826,5.245307609,19.14708578,91.782242,7.698359084,98.68280005,orange
32.02393478,24.19406105,9.390153716,10.47593885,89.8257864,7.981087596,96.63008631,orange
18.39910731,6.874864472,8.722483823,26.63731193,92.99170909,7.181317243,96.44820717,orange
29.1757746,6.998942955,9.053599508,36.15264017,87.56919153,7.054727307,113.5434701,orange
23.55245457,31.30189412,11.03218956,33.32978366,92.52355659,6.835844922,115.9165587,orange
7.162856552,17.66012334,9.755945741,10.49812738,89.70567795,6.257865917,110.0738392,orange
17.88985115,23.67146859,8.37495814,21.15949976,90.56836526,6.403456246,101.9147067,orange
7.136574939,20.3979613,11.88987371,17.12822246,98.90861612,6.374019835,104.7464788,orange
19.57554292,22.89553679,10.51494216,31.11768696,91.97821216,6.687868565,105.0812837,orange
18.22212622,14.18638296,11.46098259,27.17608073,91.81249891,6.276231459,113.0319022,orange
34.94763665,11.3915133,9.55735024,31.87263739,96.39428289,7.133685753,120.7528301,orange
19.946695,28.35311676,9.675680375,30.14772485,88.62554184,7.623758551,98.60269326,orange
35.54131141,23.4471981,13.21368289,19.6557561,91.73270097,7.874139037,107.2320059,orange
12.55279566,7.72779443,10.43112442,16.12066731,87.28740207,8.203680868,110.271879,orange
34.88419197,10.36871244,13.56946649,34.00427506,88.75585573,6.494024752,112.8409886,orange
5.862455146,12.45760107,8.918663295,34.15529681,90.61038248,7.531897597,119.1384424,orange
26.99856829,29.00148471,5.124653236,32.57477012,93.86235402,7.939519904,113.416708,orange
12.70604512,7.92032843,11.44994352,24.93355853,89.06764929,7.010666152,112.3606535,orange
5.807232869,6.890719535,7.225877383,28.52452023,98.08538277,7.073411337,115.3869485,orange
40.77100292,16.42307927,14.75839221,21.29350185,95.28053521,7.55975686,110.6048371,orange
32.08108861,24.93291979,9.211634342,12.18929238,91.28733268,7.195228276,99.48678512,orange
63.02929663,71.34063975,47.87547835,35.44447402,94.48622606,7.089606832,244.9668503,papaya
59.86764195,45.8324035,46.19968769,44.15052085,93.05828916,6.448564289,88.21442667,papaya
45.8309514,45.01900711,56.93030755,38.44451365,92.23938819,6.85641927,113.6199777,papaya
39.75358241,63.97766992,52.13720072,35.46263143,91.77859807,6.309113212,224.5681003,papaya
31.54724555,66.75750555,43.14501726,43.71838996,86.59929761,7.188242714,191.9855369,papaya
68.97608595,70.66771686,46.67807912,33.00913156,94.07804015,7.279776412,210.3314366,papaya
70.40717274,62.34674298,50.49974831,33.83618499,90.32438792,6.937659681,192.7217579,papaya
32.48870697,67.29654218,47.62694869,24.60610805,89.4914039,7.064709918,190.0902017,papaya
36.91713665,67.77803048,53.22186073,28.85975034,91.40980946,6.903648856,204.4384653,papaya
69.90097716,63.59375246,48.99260474,38.81377061,91.33821185,6.753824194,182.4738714,papaya
55.42652584,52.84322614,47.64357866,43.61169994,95.39298306,7.014322558,191.9689513,papaya
61.06144076,46.45230145,52.4598766,31.59388156,87.91771346,6.73885812,46.77465057,papaya
45.39660392,63.14091746,52.9687486,29.42342794,92.41692823,6.993770876,228.5680952,papaya
56.11552711,55.88282467,49.10063105,32.22176566,91.3121114,6.270545148,61.11791559,papaya
